Binol,Ligand,Binol_smiles,Ligand_smiles,Binol_conf_id,Ligand_conf_id,Binol_Sites,Ligand_Sites,Binol_G,Ligand_G
1,1058,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,C1CCC([C@H]2COC(C3=N[C@@H](C4CCCCC4)CO3)=N2)CC1,0,0,13 25,9 19,-1149.000246,-961.6661462
1,1059,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,c1ccc([C@H]2COC(C3=N[C@@H](c4ccccc4)CO3)=N2)cc1,0,0,13 25,9 19,-1149.000246,-954.5647571
1,1061,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,C[C@H]1COC(c2ccc(C(F)(F)F)cn2)=N1,0,0,13 25,14 15,-1149.000246,-869.9753069
1,1062,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,c1ccc(C[C@H]2COC(c3ccccn3)=N2)cc1,0,0,13 25,14 15,-1149.000246,-764.0089485
1,1063,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,CC(C)(C)[C@@H]1COC(c2ccc(C(F)(F)F)cn2)=N1,0,0,13 25,17 18,-1149.000246,-987.756862
1,1064,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,CC(C)[C@@H]1COC(c2nccc3ccccc23)=N1,0,0,13 25,8 17,-1149.000246,-765.2009547
1,1065,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,c1ccc([C@@H]2COC(c3ccccn3)=N2)cc1,0,0,13 25,13 14,-1149.000246,-724.746776
1,1066,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,CC(C)[C@H]1COC(c2ccccn2)=N1,0,0,13 25,12 13,-1149.000246,-611.69952
1,1067,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,FC(F)(F)c1ccnc(C2=N[C@@H](Cc3ccccc3)CO2)c1,0,0,13 25,10 7,-1149.000246,-1100.805638
1,1068,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,CC(C)[C@@H]1COC(Cc2ccccn2)=N1,0,0,13 25,13 14,-1149.000246,-650.9622206
1,1069,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,CC(C)(C)[C@H]1COC(c2ccccn2)=N1,0,0,13 25,13 14,-1149.000246,-650.9603345
1,1070,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,CC(C)[C@@H]1COC(c2ccc3cccnc3n2)=N1,0,0,13 25,16 17,-1149.000246,-781.2378695
1,1071,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,c1ccc(C2=N[C@H]3c4ccccc4C[C@H]3O2)nc1,0,0,13 25,16 5,-1149.000246,-762.8325198
1,1072,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,c1ccc(C[C@H]2COC(c3ccc4ccccc4n3)=N2)cc1,0,0,13 25,18 19,-1149.000246,-917.5151879
1,1073,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,Fc1ccc(C2=N[C@@H](Cc3ccccc3)CO2)nc1,0,0,13 25,17 6,-1149.000246,-863.1783062
1,1074,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,FC(F)(F)c1ccc(C2=N[C@@H](c3ccccc3)[C@@H](c3ccccc3)O2)nc1,0,0,13 25,9 25,-1149.000246,-1292.377378
1,1075,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,CC(C)[C@H]1COC(c2ccc(C(F)(F)F)cn2)=N1,0,0,13 25,16 17,-1149.000246,-948.4960275
1,1076,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,FC(F)(F)c1ccc(C2=N[C@@H](Cc3ccccc3)CO2)nc1,0,0,13 25,9 20,-1149.000246,-1100.805579
1,1077,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,CC(C)(C)[C@H]1COC(c2ccc3ccccc3n2)=N1,0,0,13 25,17 18,-1149.000246,-804.4663888
1,1078,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,c1ccc([C@H]2COC(c3cccc4c3oc3c(C5=N[C@@H](c6ccccc6)CO5)cccc34)=N2)cc1,0,1,13 25,32 18 14,-1149.000246,-1490.233608
1,1079,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,c1ccc(C[C@@H]2COC(c3cccc(-c4cccc(C5=N[C@H](Cc6ccccc6)CO5)n4)n3)=N2)cc1,0,0,13 25,32 33 20 31,-1149.000246,-1526.847484
1,1080,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,CC(C)C[C@H]1COC(c2ccccc2P(c2ccccc2)c2ccccc2C2=N[C@@H](CC(C)C)CO2)=N1,0,0,13 25,28 14 36,-1149.000246,-1841.351686
1,1081,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,Cc1ccc(S(=O)(=O)N2C(c3cccc(C4=N[C@@H](c5ccccc5)[C@H](c5ccccc5)N4S(=O)(=O)c4ccc(C)cc4)c3)=N[C@@H](c3ccccc3)[C@@H]2c2ccccc2)cc1,0,0,13 25,16 43,-1149.000246,-3244.251941
1,1082,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,c1ccc([C@@H]2N=C(c3cccc(C4=N[C@@H](c5ccccc5)[C@H](c5ccccc5)N4)c3)N[C@H]2c2ccccc2)cc1,0,0,13 25,5 13,-1149.000246,-1607.358369
1,1083,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,c1ccc([C@H]2COC(c3cccc(C4=N[C@@H](c5ccccc5)CO4)c3)=N2)cc1,0,2,13 25,25 14,-1149.000246,-1185.417111
1,1084,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,c1ccc(C[C@@H]2COC(c3cccc(C4=N[C@H](Cc5ccccc5)CO4)c3)=N2)cc1,0,0,13 25,27 15,-1149.000246,-1263.941857
1,1085,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,CC(C)[C@H]1COC(c2cccc(C3=N[C@@H](C(C)C)CO3)c2)=N1,0,1,13 25,21 13,-1149.000246,-959.3224258
1,1086,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,c1ccc(C[C@H]2COC(C(Cc3ccc4ccccc4n3)(Cc3ccc4ccccc4n3)C3=N[C@@H](Cc4ccccc4)CO3)=N2)cc1,0,0,13 25,33 44,-1149.000246,-1951.637558
1,1087,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,CC[C@@H](C)[C@H]1CN(c2cccc(C(C)(C)C)c2)C(C2=N[C@@H]([C@H](C)CC)CN2c2cccc(C(C)(C)C)c2)=N1,0,0,13 25,19 37,-1149.000246,-1543.021699
1,1091,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,Cc1ccc(N2C[C@H](CC(C)C)N=C2C2=N[C@@H](CC(C)C)CN2c2ccc(C)cc2)cc1,0,1,13 25,12 15,-1149.000246,-1307.466211
1,1092,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,Cc1ccc(N2C[C@H](C(C)(C)C)N=C2C2=N[C@@H](C(C)(C)C)CN2c2ccc(C)cc2)cc1,0,0,13 25,12 15,-1149.000246,-1307.470214
1,1093,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,CC(C)C[C@H]1CN(c2cccc(C(C)(C)C)c2)C(C2=N[C@@H](CC(C)C)CN2c2cccc(C(C)(C)C)c2)=N1,0,1,13 25,19 37,-1149.000246,-1543.017894
1,1094,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,CC(C)c1cccc(N2C[C@H](C(C)C)N=C2C2=N[C@@H](C(C)C)CN2c2cccc(C(C)C)c2)c1,0,0,13 25,14 17,-1149.000246,-1385.989932
1,1095,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,CC(C)[C@H]1CN(c2ccc(C(F)(F)F)cc2)C(C2=N[C@@H](C(C)C)CN2c2ccc(C(F)(F)F)cc2)=N1,0,0,13 25,18 35,-1149.000246,-1824.017689
1,1096,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,Cc1ccc(N2C[C@H](C(C)C)N=C2C2=N[C@@H](C(C)C)CN2c2ccc(C)cc2)cc1,0,0,13 25,11 14,-1149.000246,-1228.948101
1,1097,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,N#C/C(C1=N[C@@H](c2ccccc2)CO1)=C1/[N-][C@@H](c2ccccc2)CO1,0,2,13 25,4 15,-1149.000246,-1085.486043
1,1098,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,CC(C)[C@H]1COC(/C(C#N)=C2\[N-][C@@H](C(C)C)CO2)=N1,0,6,13 25,11 18,-1149.000246,-859.3852808
1,1099,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,N#C/C(C1=N[C@H](c2ccccc2)[C@H](c2ccccc2)O1)=C1/[N-][C@H](c2ccccc2)[C@H](c2ccccc2)O1,0,0,13 25,4 21,-1149.000246,-1547.161777
1,1100,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,N#C/C(C1=N[C@@H](Cc2ccccc2)CO1)=C1/[N-][C@@H](Cc2ccccc2)CO1,0,0,13 25,4 16,-1149.000246,-1164.01035
1,1101,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,N[C@H]1c2ccccc2C[C@H]1[O-],0,0,13 25,0 10,-1149.000246,-478.4750351
1,1102,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,[O-]C(c1ccccc1)(c1ccccc1)[C@H]1CCCN1,0,4,13 25,0 18,-1149.000246,-787.8268535
1,1104,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,N[C@@H](c1ccccc1)[C@H]([O-])c1ccccc1,0,1,13 25,0 9,-1149.000246,-671.2387181
1,1105,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,N[C@@H]1CCCC[C@H]1[O-],0,0,13 25,0 7,-1149.000246,-365.4171147
1,1106,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,N[C@@H](C[O-])Cc1ccccc1,0,0,13 25,0 3,-1149.000246,-479.6485701
1,1107,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,[O-]C[C@@H]1CCCN1Cc1ccccc1,0,0,13 25,0 6,-1149.000246,-596.2244044
1,1108,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,N[C@H](C[O-])Cc1ccccc1,0,1,13 25,0 3,-1149.000246,-479.6493962
1,1109,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,[O-]C[C@@H]1CCCN1,0,0,13 25,0 6,-1149.000246,-326.127563
1,1110,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,CC(C)(C)[C@@H](N)C[O-],0,0,13 25,5 7,-1149.000246,-366.5936045
1,1111,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,CC(C)[C@H](N)C[O-],0,0,13 25,4 6,-1149.000246,-327.333821
1,1113,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,N[C@@H](C[O-])c1ccccc1,0,1,13 25,0 3,-1149.000246,-440.3907373
1,1114,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,[O-]C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@H]1CCCN1,0,0,13 25,0 34,-1149.000246,-2135.060687
1,1117,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@]([O-])(CCN(C)C)c1ccc2ccccc2c1,0,0,13 25,24 21,-1149.000246,-4069.87959
1,1118,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,CC(C)(C)c1cc(/C=N/[C@@H]2CCCC[C@H]2/N=C/c2cc(C(C)(C)C)cc(C(C)(C)C)c2[O-])c([O-])c(C(C)(C)C)c1,0,1,13 25,8 15,-1149.000246,-1661.320129
1,1122,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,CN[C@@H]1CCCC[C@H]1NC,0,0,13 25,8 1,-1149.000246,-424.657817
1,1125,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,CC(C)(C)[C@H]1CN2C[C@H](C(C)(C)C)[N-]C2=N1,0,0,13 25,13 6 15,-1149.000246,-673.33055
1,1127,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,CCN(CC)[C@@H]1CCCC[C@H]1NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,0,0,13 25,2 11,-1149.000246,-1899.093947
1,1128,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,O=C(N[C@H]1CCCC[C@@H]1NC(=O)c1ccccn1)c1ccccn1,0,0,13 25,9 2 17 23,-1149.000246,-1066.431466
1,1129,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,C=C[C@@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@H](N)c1ccnc2ccc(OC)cc12,0,0,13 25,11 4,-1149.000246,-1015.561433
1,1130,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,C=C[C@@H]1C[N@@]2CC[C@H]1C[C@H]2[C@H](N)c1ccnc2ccc(OC)cc12,0,0,13 25,11 4,-1149.000246,-1015.556456
1,1131,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,[O-][C@@H]1CCCC[C@H]1[O-],0,0,13 25,0 7,-1149.000246,-384.5074297
1,1132,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,CC1(C)[C@@H]2C[C@@H]([O-])[C@@](C)([O-])[C@H]1C2,0,0,13 25,6 9,-1149.000246,-540.3370829
1,1133,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,[O-]C[C@@H]1CCCC[C@H]1C[O-],0,0,13 25,0 9,-1149.000246,-463.072022
1,1134,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,[O-][C@@H](c1ccccc1)C([O-])(c1ccccc1)c1ccccc1,0,0,13 25,0 9,-1149.000246,-921.2481744
1,1136,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,CC1(C)O[C@H](C([O-])(c2ccccc2)c2ccccc2)[C@@H](C([O-])(c2ccccc2)c2ccccc2)O1,0,3,13 25,6 21,-1149.000246,-1497.557147
1,1137,COc1cc2ccccc2c(-c2c(O)c(OC)cc3ccccc23)c1O,CC1(c2ccccc2)O[C@@H](C([O-])(c2ccccc2)c2ccccc2)[C@H](C([O-])(c2ccccc2)c2ccccc2)O1,0,5,13 25,11 26,-1149.000246,-1689.135424
