Index,Smiles,Type,Sites,conf_id,G/Hatree
63,Oc1c(-c2ccc3c(c2)C2(CCC2)c2ccccc2-3)cc2ccccc2c1-c1c(O)c(-c2ccc3c(c2)C2(CCC2)c2ccccc2-3)cc2ccccc12,Binol,0 29,0,-2152.83398017
