Binol,Ligand,Binol_smiles,Ligand_smiles,Binol_conf_id,Ligand_conf_id,Binol_Sites,Ligand_Sites,Binol_G,Ligand_G
795,1027,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,CC(Cc1ccccc1)(C1=N[C@H](c2ccccc2)[C@H](c2ccccc2)O1)C1=N[C@H](c2ccccc2)[C@H](c2ccccc2)O1,0,4,0 19,10 27,-1388.951339,-1764.861718
795,1028,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,CC(C)[C@@H]1COC(C(Cc2ccccc2)(Cc2ccccc2)C2=N[C@H](C(C)C)CO2)=N1,0,1,0 19,30 23,-1388.951339,-1307.925837
795,1029,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,CC(C)[C@H]1COC(C(Cc2ccc(C(C)(C)C)cc2)(Cc2ccc(C(C)(C)C)cc2)C2=N[C@@H](C(C)C)CO2)=N1,0,0,0 19,38 31,-1388.951339,-1622.00837
795,1030,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,c1ccc(C[C@H]2COC(C(Cc3ccccc3)(Cc3ccccc3)C3=N[C@@H](Cc4ccccc4)CO3)=N2)cc1,0,0,0 19,25 36,-1388.951339,-1612.547877
795,1031,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,c1ccc2c(c1)C[C@@H]1OC(C3(C4=N[C@@H]5c6ccccc6C[C@@H]5O4)CCCC3)=N[C@H]21,0,0,0 19,27 12,-1388.951339,-1225.865898
795,1032,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,c1ccc([C@H]2OC(C3(C4=N[C@@H](c5ccccc5)[C@@H](c5ccccc5)O4)CCCC3)=N[C@H]2c2ccccc2)cc1,0,0,0 19,9 29,-1388.951339,-1611.364108
795,1033,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,c1ccc([C@@H]2COC(C3(C4=N[C@H](c5ccccc5)CO4)CCCCC3)=N2)cc1,0,1,0 19,25 10,-1388.951339,-1188.961784
795,1034,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,CC(C)(C)c1cc(CC(Cc2cc(C(C)(C)C)cc(C(C)(C)C)c2)(C2=N[C@H]3c4ccccc4C[C@H]3O2)C2=N[C@H]3c4ccccc4C[C@H]3O2)cc(C(C)(C)C)c1,0,1,0 19,25 37,-1388.951339,-2238.36189
795,1035,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,C[C@@H]1COC(C(Cc2ccccc2)(Cc2ccccc2)C2=N[C@H](C)CO2)=N1,0,4,0 19,26 21,-1388.951339,-1150.883527
795,1036,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,CC(C)(C1=N[C@H](c2ccccc2)CO1)C1=N[C@H](c2ccccc2)CO1,0,4,0 19,4 15,-1388.951339,-1072.360523
795,1037,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,CC(C)[C@H]1COC(C2(C3=N[C@@H](C(C)C)CO3)CCCCC2)=N1,0,2,0 19,9 21,-1388.951339,-962.8650477
795,1038,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,CC(C)(C)[C@@H]1COC(CC2=N[C@H](C(C)(C)C)CO2)=N1,0,1,0 19,10 18,-1388.951339,-846.2631981
795,1039,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,c1ccc([C@@H]2COC(C3(C4=N[C@H](c5ccccc5)CO4)CC3)=N2)cc1,0,0,0 19,10 22,-1388.951339,-1071.142417
795,1040,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,CC(C)[C@@H]1COC(CC2=N[C@H](C(C)C)CO2)=N1,0,3,0 19,16 9,-1388.951339,-767.7407516
795,1041,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,CC(C)[C@@H]1COC(c2cccc(C3=N[C@H](C(C)C)CO3)n2)=N1,0,0,0 19,21 20 13,-1388.951339,-975.3489125
795,1044,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,c1ccc([C@H]2COC(c3cccc(C4=N[C@@H](c5ccccc5)CO4)n3)=N2)cc1,0,0,0 19,24 25 14,-1388.951339,-1201.443303
795,1045,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,c1ccc(C[C@@H]2COC(c3cccc(C4=N[C@H](Cc5ccccc5)CO4)n3)=N2)cc1,0,0,0 19,26 27 15,-1388.951339,-1279.968702
795,1046,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,c1cc(C2=N[C@H]3c4ccccc4C[C@H]3O2)nc(C2=N[C@H]3c4ccccc4C[C@H]3O2)c1,0,0,0 19,18 4 15,-1388.951339,-1277.615075
795,1048,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,C(\C1=N[C@H](c2ccccc2)CO1)=c1\[n-]/c(=C\C2=N[C@H](c3ccccc3)CO2)c2ccccc12,0,0,0 19,17 2 13,-1388.951339,-1393.650658
795,1049,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,c1ccc([C@H]2N=C(c3cccc(C4=N[C@H](c5ccccc5)[C@H](c5ccccc5)O4)n3)O[C@H]2c2ccccc2)cc1,0,1,0 19,29 13 5,-1388.951339,-1663.108881
795,1050,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,CC(C)[C@H]1N=C(c2cccc(C3=N[C@H](C(C)C)C(c4ccccc4)(c4ccccc4)O3)n2)OC1(c1ccccc1)c1ccccc1,0,0,0 19,4 12 31,-1388.951339,-1898.675751
795,1051,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,CC(C)(C)[C@H]1COC(C2=N[C@@H](C(C)(C)C)CO2)=N1,0,1,0 19,9 17,-1388.951339,-806.9917463
795,1052,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,c1ccc2c(c1)C[C@H]1OC(C3=N[C@H]4c5ccccc5C[C@H]4O3)=N[C@@H]21,0,0,0 19,11 22,-1388.951339,-1030.735569
795,1054,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,c1ccc(C[C@@H]2COC(C3=N[C@H](Cc4ccccc4)CO3)=N2)cc1,0,0,0 19,10 21,-1388.951339,-1033.091065
795,1056,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,C[C@H]1COC(C2=N[C@@H](C)CO2)=N1,0,0,0 19,11 6,-1388.951339,-571.4282178
795,1057,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,CC(C)C[C@@H]1COC(C2=N[C@H](CC(C)C)CO2)=N1,0,0,0 19,9 17,-1388.951339,-806.9877797
795,1058,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,C1CCC([C@H]2COC(C3=N[C@@H](C4CCCCC4)CO3)=N2)CC1,0,0,0 19,9 19,-1388.951339,-961.6661462
795,1059,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,c1ccc([C@H]2COC(C3=N[C@@H](c4ccccc4)CO3)=N2)cc1,0,0,0 19,9 19,-1388.951339,-954.5647571
795,1061,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,C[C@H]1COC(c2ccc(C(F)(F)F)cn2)=N1,0,0,0 19,14 15,-1388.951339,-869.9753069
795,1062,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,c1ccc(C[C@H]2COC(c3ccccn3)=N2)cc1,0,0,0 19,14 15,-1388.951339,-764.0089485
795,1063,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,CC(C)(C)[C@@H]1COC(c2ccc(C(F)(F)F)cn2)=N1,0,0,0 19,17 18,-1388.951339,-987.756862
795,1064,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,CC(C)[C@@H]1COC(c2nccc3ccccc23)=N1,0,0,0 19,8 17,-1388.951339,-765.2009547
795,1065,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,c1ccc([C@@H]2COC(c3ccccn3)=N2)cc1,0,0,0 19,13 14,-1388.951339,-724.746776
795,1066,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,CC(C)[C@H]1COC(c2ccccn2)=N1,0,0,0 19,12 13,-1388.951339,-611.69952
795,1067,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,FC(F)(F)c1ccnc(C2=N[C@@H](Cc3ccccc3)CO2)c1,0,0,0 19,10 7,-1388.951339,-1100.805638
795,1068,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,CC(C)[C@@H]1COC(Cc2ccccn2)=N1,0,0,0 19,13 14,-1388.951339,-650.9622206
795,1069,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,CC(C)(C)[C@H]1COC(c2ccccn2)=N1,0,0,0 19,13 14,-1388.951339,-650.9603345
795,1070,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,CC(C)[C@@H]1COC(c2ccc3cccnc3n2)=N1,0,0,0 19,16 17,-1388.951339,-781.2378695
795,1071,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,c1ccc(C2=N[C@H]3c4ccccc4C[C@H]3O2)nc1,0,0,0 19,16 5,-1388.951339,-762.8325198
795,1072,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,c1ccc(C[C@H]2COC(c3ccc4ccccc4n3)=N2)cc1,0,0,0 19,18 19,-1388.951339,-917.5151879
795,1073,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,Fc1ccc(C2=N[C@@H](Cc3ccccc3)CO2)nc1,0,0,0 19,17 6,-1388.951339,-863.1783062
795,1074,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,FC(F)(F)c1ccc(C2=N[C@@H](c3ccccc3)[C@@H](c3ccccc3)O2)nc1,0,0,0 19,9 25,-1388.951339,-1292.377378
795,1075,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,CC(C)[C@H]1COC(c2ccc(C(F)(F)F)cn2)=N1,0,0,0 19,16 17,-1388.951339,-948.4960275
795,1076,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,FC(F)(F)c1ccc(C2=N[C@@H](Cc3ccccc3)CO2)nc1,0,0,0 19,9 20,-1388.951339,-1100.805579
795,1077,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,CC(C)(C)[C@H]1COC(c2ccc3ccccc3n2)=N1,0,0,0 19,17 18,-1388.951339,-804.4663888
795,1078,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,c1ccc([C@H]2COC(c3cccc4c3oc3c(C5=N[C@@H](c6ccccc6)CO5)cccc34)=N2)cc1,0,1,0 19,32 18 14,-1388.951339,-1490.233608
795,1079,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,c1ccc(C[C@@H]2COC(c3cccc(-c4cccc(C5=N[C@H](Cc6ccccc6)CO5)n4)n3)=N2)cc1,0,0,0 19,32 33 20 31,-1388.951339,-1526.847484
795,1080,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,CC(C)C[C@H]1COC(c2ccccc2P(c2ccccc2)c2ccccc2C2=N[C@@H](CC(C)C)CO2)=N1,0,0,0 19,28 14 36,-1388.951339,-1841.351686
795,1081,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,Cc1ccc(S(=O)(=O)N2C(c3cccc(C4=N[C@@H](c5ccccc5)[C@H](c5ccccc5)N4S(=O)(=O)c4ccc(C)cc4)c3)=N[C@@H](c3ccccc3)[C@@H]2c2ccccc2)cc1,0,0,0 19,16 43,-1388.951339,-3244.251941
795,1082,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,c1ccc([C@@H]2N=C(c3cccc(C4=N[C@@H](c5ccccc5)[C@H](c5ccccc5)N4)c3)N[C@H]2c2ccccc2)cc1,0,0,0 19,5 13,-1388.951339,-1607.358369
795,1083,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,c1ccc([C@H]2COC(c3cccc(C4=N[C@@H](c5ccccc5)CO4)c3)=N2)cc1,0,2,0 19,25 14,-1388.951339,-1185.417111
795,1084,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,c1ccc(C[C@@H]2COC(c3cccc(C4=N[C@H](Cc5ccccc5)CO4)c3)=N2)cc1,0,0,0 19,27 15,-1388.951339,-1263.941857
795,1085,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,CC(C)[C@H]1COC(c2cccc(C3=N[C@@H](C(C)C)CO3)c2)=N1,0,1,0 19,21 13,-1388.951339,-959.3224258
795,1086,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,c1ccc(C[C@H]2COC(C(Cc3ccc4ccccc4n3)(Cc3ccc4ccccc4n3)C3=N[C@@H](Cc4ccccc4)CO3)=N2)cc1,0,0,0 19,33 44,-1388.951339,-1951.637558
795,1087,Oc1ccc2cc(C3CCCCC3)ccc2c1-c1c(O)ccc2cc(C3CCCCC3)ccc12,CC[C@@H](C)[C@H]1CN(c2cccc(C(C)(C)C)c2)C(C2=N[C@@H]([C@H](C)CC)CN2c2cccc(C(C)(C)C)c2)=N1,0,0,0 19,19 37,-1388.951339,-1543.021699
