Binol,Ligand,Uncertainty
51,1153,0.0902211736313915
51,1154,0.0212376225236649
51,1155,0.0624915308868149
51,1156,0.0564101915539343
51,1157,0.4245691540769334
51,1158,0.3051187349271084
51,1159,0.0859061397675962
51,1160,0.1033831362260489
51,1161,0.1193621457943871
51,1162,0.1405995405063825
51,1163,0.0745290907625369
51,1164,0.1546889342019322
51,1165,0.1435097175306593
51,1166,0.1776356503282642
51,1167,0.0177868139548902
51,1168,0.0037284709557263
51,1169,0.0052291421548549
51,1170,0.0070507589080635
51,1171,0.053449529361002
51,1172,0.0344462611042198
51,1173,0.004172258491307
51,1174,0.0053472733159797
51,1175,0.0127849379945494
51,1176,0.015679418650812
51,1177,0.0114371540782805
51,1178,0.0177097059415076
51,1049,0.0022995733643789
51,1093,0.0042595506210895
51,1004,0.2063749166981005
51,1070,0.1458421420030453
51,1077,0.2170946034042797
51,1013,0.0228615718016278
51,1103,0.0224415496007074
51,1015,0.0464250583340135
51,1089,0.0013895828000824
51,1016,0.0022027553922492
51,1062,0.0030807061825552
51,1125,0.0088446615280303
51,1109,0.1522505916302926
51,1039,0.016795623612765
51,1017,0.0028123072520061
51,1018,0.0148783624270915
51,1066,0.0193739384783856
51,1087,0.0509335933617797
51,1088,0.0790002902622658
51,1007,0.0328444412670945
51,1098,0.0936818249592887
51,1011,0.0592779903727472
51,1068,0.0135212794086401
51,1078,0.0077183045839784
51,1073,0.0018967941471915
51,1058,0.0022674845804507
51,1091,0.1240543168690922
24,1001,0.6655804639324678
24,1022,0.6022479887914924
24,1090,0.6344812556832593
24,1060,0.6909650693688814
24,1112,0.2632118217815745
24,1067,0.5963949390150757
24,1072,0.5661522213701886
24,1113,0.0529617269130396
24,1002,0.0126133166386816
24,1092,0.2107433122465357
24,1003,0.0021284320642939
24,1048,0.0029888432830193
24,1025,0.1573765785349124
24,1071,0.1736574405574723
24,1115,0.2424955175475774
24,1051,1.2288236068075535
24,1118,0.0664216059271784
24,1053,0.086911067642857
24,1052,1.168248210166449
24,1117,0.6049838894564007
24,1116,0.6091313728650305
24,1028,0.0581408586732963
24,1029,0.2160918170766783
24,1096,0.0285771724003071
24,1069,4.107114375273414
24,1114,0.1101156851003565
24,1047,0.2280049265163509
24,1076,0.6429560399678172
24,1131,0.0081203797864572
24,1046,0.233682551236369
24,1023,0.0749256240444035
24,1006,0.0063713574396363
24,1050,0.0573359666609733
24,1026,0.0147390669200336
24,1033,0.2638556995060171
24,1057,0.6635185913638523
24,1106,0.0179926018500349
24,1083,0.8507294937018531
24,1061,1.4045511039925598
24,1123,0.8435477974153164
24,1045,0.435010814878801
24,1008,0.0009922626493048
24,1084,0.0275303129835301
24,1105,0.3356958120446575
24,1134,0.1127809274420043
24,1135,0.2681493988970541
24,1139,0.2088831043857547
24,1054,0.0838654413223163
24,1133,0.0377211812547913
24,1099,0.0009417746546149
24,1012,0.1301810073637712
24,1036,0.0111803016273195
24,1055,0.0555279403534687
24,1031,0.0345883349963794
24,1104,0.3894426600416026
24,1035,0.429758529888487
24,1009,0.0013567846081122
24,1037,0.4646543312111197
24,1079,1.030987807569819
24,1100,0.0307091752508772
24,1102,0.0827405883110773
24,1122,0.0193456816872314
24,1034,0.4037819587718488
24,1101,0.168369415809718
24,1010,0.3823815752122741
24,1065,1.3302067050708644
24,1110,0.5480205382277232
24,1038,0.3946942752362815
24,1126,0.2050510325666157
24,1127,0.023482090022303
24,1064,0.0531886043179242
24,1107,0.0815439109743838
24,1040,0.0306290291539903
24,1108,0.1020802142675827
24,1138,0.007131280773769
24,1136,0.0022946098138306
24,1021,0.8769189167587407
24,1137,0.1636690407795863
24,1041,0.521175901236833
24,1042,0.0012075748430908
24,1043,0.02821918776069
24,1063,0.0012516563384185
24,1044,0.2324433661708426
24,1124,0.7152782750195422
24,1111,0.1685750390810846
24,1140,0.0912181774930516
24,1141,0.2137245359725914
24,1142,0.0300942792681596
24,1143,0.0198093700161937
24,1144,0.0660650217864
24,1145,0.009435209640247
24,1146,0.062130270455187
24,1147,0.0864363533623612
24,1148,0.0148578512044167
24,1149,0.0196197555323039
24,1150,0.3863640729912138
24,1151,0.3795201807855472
24,1152,0.0969570079390945
24,1153,0.0556184890007742
24,1154,0.0568420422851889
24,1155,0.1252451040918853
24,1156,0.0512224720641377
24,1157,0.1942410895435726
24,1158,0.146692288523691
24,1159,0.0522285988367243
24,1160,0.0495289208578708
24,1161,0.1425114370785009
24,1162,0.2388199811972217
24,1163,0.1659267240979658
24,1164,0.0834720140491595
24,1165,0.1510915801667117
24,1166,0.0798433770249224
24,1167,0.0793717756704829
24,1168,0.0015533441021596
24,1169,0.0028552994762686
24,1170,0.003294784339825
24,1171,0.0332517722850184
24,1172,0.0151282263386084
24,1173,0.0011150304429188
24,1174,0.0026022136978586
24,1175,0.0038808739524799
24,1176,0.0050459437267408
24,1177,0.0146901631422366
24,1178,0.0050435701169068
24,1049,0.0003625374926249
24,1093,0.0019543794212695
24,1004,0.2089417583559739
24,1070,0.1224442118126106
24,1077,0.1015147345128761
24,1013,0.0373364173975347
24,1103,0.0545303822510297
24,1015,0.0325056381796089
24,1089,0.0007290520581976
24,1016,0.0005232422568841
24,1062,0.0008885740850721
24,1125,0.0017628659771085
24,1109,0.015144468849636
24,1039,0.0093575129417048
24,1017,0.0005927945643354
24,1018,0.0056732392495551
24,1066,0.0059254522091216
24,1087,0.0538653314201478
24,1088,0.128423861953475
24,1007,0.0769552208690549
24,1098,0.0299255877284483
24,1011,0.0207502878357097
24,1068,0.0086819923437068
24,1078,0.011518674304023
24,1073,0.0020218905482495
24,1058,0.002222409508309
24,1091,0.0472798073289412
28,1001,0.1556107519883051
28,1022,0.1604545488970585
28,1090,0.2679329196509387
28,1060,0.4497726619370931
28,1112,0.0665663921862899
28,1067,0.0469973666824238
28,1072,0.0257940030091609
28,1113,0.0231908315259265
28,1002,0.00942091735778
28,1092,0.0762698493521486
28,1003,0.0011116730566353
28,1048,0.0010394610983462
28,1025,0.0307821790392017
28,1071,0.0515926877835419
28,1115,0.0470115408180705
28,1051,0.4937047777076153
28,1118,0.0100048211022874
28,1053,0.013008263551544
28,1052,0.1792375959511564
28,1117,0.1376361583323735
28,1116,0.0884241342581081
28,1028,0.0199667559254134
28,1029,0.0423827212154035
28,1096,0.0155033586257618
28,1069,0.08429651468735
28,1114,0.0352887270407451
28,1047,0.0778306439238365
28,1076,0.0530710908803611
28,1131,0.0036834630179573
28,1046,0.0640868594180116
28,1023,0.024874370611706
28,1006,0.0020705011441341
28,1050,0.0184572241169349
28,1026,0.0057467452406447
28,1033,0.0540139145423492
28,1057,0.0884452778433049
28,1106,0.0066935539961496
28,1083,0.2401270578514894
28,1061,0.3302835708374929
28,1123,0.3295129249834165
28,1045,0.0710064884790414
28,1008,0.0003392706992532
28,1084,0.0117721780956536
28,1105,0.0521835911753314
28,1134,0.0146111010234945
28,1135,0.0464254713013758
28,1139,0.037481902105302
28,1054,0.0370318153895917
28,1133,0.0272853507873651
28,1099,0.0011281438017774
28,1012,0.0254438128736128
28,1036,0.0067697499990189
28,1055,0.0200401652110059
28,1031,0.0183106628722229
28,1104,0.3356574197568927
28,1035,0.2822428612976321
28,1009,0.0008947912581834
28,1037,0.7805966190298382
28,1079,0.4685360582397747
28,1100,0.0121449687804439
28,1102,0.0367571777738948
28,1122,0.0101155946899499
28,1034,0.0649023467877533
28,1101,0.0449749598149725
28,1010,0.2853774024379424
28,1065,0.2834957735878152
28,1110,0.1459878248454318
28,1038,0.1244515214181967
28,1126,0.0345915869084235
28,1127,0.0091735612907964
28,1064,0.0252677719603396
28,1107,0.0358947853752105
28,1040,0.0091254867373012
28,1108,0.0357524564048952
28,1138,0.004014210317534
28,1136,0.0008633856085269
28,1021,0.5392192307465447
28,1137,0.056968144186609
28,1041,0.1179012924129101
28,1042,0.0005068585798864
28,1043,0.0058867415033395
28,1063,0.0005019603116432
28,1044,0.0527727171278948
28,1124,0.1819030777905884
28,1111,0.0381325333002552
28,1140,0.0379739715521372
28,1141,0.0409922490222577
28,1142,0.0109557272626758
28,1143,0.0055382573157872
28,1144,0.0241768225242793
28,1145,0.006498721583567
28,1146,0.0225976052082471
28,1147,0.0385302950088219
28,1148,0.0051644004921734
28,1149,0.0083387082638574
28,1150,0.1686888253375734
28,1151,0.0966335528670567
28,1152,0.0501653381959913
28,1153,0.0331081798504799
28,1154,0.029162167852595
28,1155,0.0378225707764711
28,1156,0.0213596354468974
28,1157,0.0734960503478539
28,1158,0.0502909788757853
28,1159,0.0131171071067789
28,1160,0.0182330151454457
28,1161,0.0389932629727606
28,1162,0.0411982829902612
28,1163,0.0346292882695756
28,1164,0.0341652325497245
28,1165,0.0564544619877176
28,1166,0.0210407663250059
28,1167,0.0217881969414771
28,1168,0.0011455519401846
28,1169,0.001139667592055
28,1170,0.0023219223716886
28,1171,0.0138694514384023
28,1172,0.0120992181305849
28,1173,0.0006761143824639
28,1174,0.0023698016759443
28,1175,0.0017530183446751
28,1176,0.0031099044942638
28,1177,0.0063972470861048
28,1178,0.0042795888516629
28,1049,0.0001430600188597
28,1093,0.0009345184252486
28,1004,0.0588679187928931
28,1070,0.0242553230773673
28,1077,0.0253614412450087
28,1013,0.006915068041094
28,1103,0.0126458919950181
28,1015,0.0124349937307901
28,1089,0.0002290948556229
28,1016,0.0002839631463163
28,1062,0.0013435569002261
28,1125,0.0008274861319927
28,1109,0.0082985971898869
28,1039,0.0045531246315234
28,1017,0.0003773577360306
28,1018,0.0027805751161815
28,1066,0.0029198647090556
28,1087,0.0146756992361579
28,1088,0.0199403053328278
28,1007,0.0183590627060244
28,1098,0.0086634696879281
28,1011,0.0110870013462843
28,1068,0.0038682470105749
28,1078,0.0039431299146632
28,1073,0.0007716111391389
28,1058,0.0010753548956708
28,1091,0.0300361308609729
55,1001,0.4161877621147844
55,1022,0.2865038375230221
55,1090,0.736598032907584
55,1060,0.4452086532104378
55,1112,0.0596916353333933
55,1067,0.0329742800747476
55,1072,0.0207940591971314
55,1113,0.0195642467829794
55,1002,0.003635181035269
55,1092,0.0498892308562245
55,1003,0.0019411611182318
55,1048,0.0022204957125721
55,1025,0.0562917305258225
55,1071,0.033025757029304
55,1115,0.0314179219262155
55,1051,1.134510909152557
55,1118,0.0223202478023802
55,1053,0.0346693129057985
55,1052,0.3786155428366839
55,1117,0.2506713946617517
55,1116,0.2836213072695685
55,1028,0.0218196134799331
55,1029,0.1002676950220464
55,1096,0.0100988392944253
55,1069,0.0660029458535769
55,1114,0.0255090412425374
55,1047,0.0445880552358298
55,1076,0.0180916921602442
55,1131,0.0030964114847703
55,1046,0.0719959188993616
55,1023,0.0114960266314108
55,1006,0.0024846485705437
55,1050,0.0213660265639906
55,1026,0.0116736583377469
55,1033,0.0832963806214401
55,1057,0.2193384107760805
55,1106,0.0034230085246367
55,1083,0.4326391739826604
55,1061,2.3172152755480493
55,1123,0.5469623125128851
55,1045,0.1848312443432716
55,1008,0.0005108617424022
55,1084,0.0093744383688196
55,1105,0.0569887509026008
55,1134,0.0091203029148042
55,1135,0.0502645171715548
55,1139,0.0680872635262968
55,1054,0.0771850164419516
55,1133,0.0272471436920169
55,1099,0.0008933256486964
55,1012,0.0514668417539393
55,1036,0.008992889020068
55,1055,0.0289439520978678
55,1031,0.0120597962679539
55,1104,0.1942190560590184
55,1035,0.2871313093473529
55,1009,0.0003463329868429
55,1037,0.7360184450931289
55,1079,0.2785658170087237
55,1100,0.0090923442111581
55,1102,0.0438503801647626
55,1122,0.0275244273619888
55,1034,0.5542173603710565
55,1101,0.1081993331767377
55,1010,0.2721981901022873
55,1065,0.1632902652072111
55,1110,0.1239092965181932
55,1038,0.1122073994254687
55,1126,0.0195850015644082
55,1127,0.0037264422810153
55,1064,0.0146951239648938
55,1107,0.0291447992388168
55,1040,0.0088549731043994
55,1108,0.0296487566065891
55,1138,0.004697947249511
55,1136,0.000808952234197
55,1021,0.9761428262080852
55,1137,0.1387531543203309
55,1041,0.1885742470602509
55,1042,0.0005446610373658
55,1043,0.0143323935594847
55,1063,0.0006115763566826
55,1044,0.0555513737707632
55,1124,0.1468425101578695
55,1111,0.0404524880281133
55,1140,0.0245449680204398
55,1141,0.0497949049855425
55,1142,0.0110732391042697
55,1143,0.0025650005484731
55,1144,0.0291291415631051
55,1145,0.0090076407604683
55,1146,0.0358526787179759
55,1147,0.0329993309099034
55,1148,0.0047257232884311
55,1149,0.0210736637089875
55,1150,0.1646377886253464
55,1151,0.4600552686810878
55,1152,0.0908891265605295
55,1153,0.095088163285668
55,1154,0.0139232676751222
55,1155,0.0374105587636875
55,1156,0.0300296620782865
55,1157,0.1100444869121387
55,1158,0.1466657473589172
55,1159,0.02349781747259
55,1160,0.0211643698805106
55,1161,0.0378466716347403
55,1162,0.0250364120146179
55,1163,0.0217718109870136
55,1164,0.051471588868746
55,1165,0.0647198660603271
55,1166,0.0449230171579474
55,1167,0.0228850629805989
55,1168,0.0022546927500359
55,1169,0.0020216328854783
55,1170,0.003405045966273
55,1171,0.0216798505150696
55,1172,0.0175179363179786
55,1173,0.0006423458154978
55,1174,0.002538642033126
55,1175,0.0033747967195225
55,1176,0.0047397133205098
55,1177,0.0089273004063325
55,1178,0.0054486115931562
55,1049,0.0002075995133034
55,1093,0.0015933698994715
55,1004,0.0833683829449488
55,1070,0.0518889688684213
55,1077,0.1355631458460319
55,1013,0.0154634904088498
55,1103,0.0126243640319556
55,1015,0.0125841647263409
55,1089,0.0002486463880981
55,1016,0.0006280187239229
55,1062,0.0015193225531284
55,1125,0.0014935304886834
55,1109,0.0051487961863845
55,1039,0.0051028191197205
55,1017,0.0007104539535176
55,1018,0.0034673218267592
55,1066,0.0052902857161941
55,1087,0.0353949483370478
55,1088,0.0244574922313058
55,1007,0.0172926836220585
55,1098,0.0132081225507503
55,1011,0.0168362969497
55,1068,0.0043788039631928
55,1078,0.0059780152183055
55,1073,0.000926680648305
55,1058,0.0019701505061703
55,1091,0.0456910051283854
63,1001,0.159175605906773
63,1022,0.1366691553515057
63,1090,0.2611652800204583
63,1060,0.4420557410938275
63,1112,0.0989508505876057
63,1067,0.2162133030445952
63,1072,0.0497995029051653
63,1113,0.0141112047448487
63,1002,0.0059387924878231
63,1092,0.1373414267448458
63,1003,0.0008257324169663
63,1048,0.0008847458902096
63,1025,0.0523054759346637
63,1071,0.0433136643105526
63,1115,0.0396706837152245
63,1051,0.6697598706739338
63,1118,0.0250175659199435
63,1053,0.0397885590897421
63,1052,0.1986624540571281
63,1117,0.1750552316308938
63,1116,0.1148893302037165
63,1028,0.0223466412872463
63,1029,0.0442034384930636
63,1096,0.007687365680295
63,1069,0.1656248605849291
63,1114,0.0173041800679507
63,1047,0.064074586078166
63,1076,0.1263778052936868
63,1131,0.0014563614617381
63,1046,0.0968955915567182
63,1023,0.0273362801781856
63,1006,0.0018399126884334
63,1050,0.0154554306387569
63,1026,0.0034856536362866
63,1033,0.1065013678162497
63,1057,0.1932401710556039
63,1106,0.0015055957450115
63,1083,0.480304980714407
63,1061,0.335886860490267
63,1123,0.764692439730017
63,1045,0.0442683855594004
63,1008,0.000795453582285
63,1084,0.0145006708660421
63,1105,0.1029858406706521
63,1134,0.0262580595380968
63,1135,0.0695472465806924
63,1139,0.1162297062904782
63,1054,0.2906686608496419
63,1133,0.0174924995548706
63,1099,0.0004256639054302
63,1012,0.0532727121689616
63,1036,0.0054325240495235
63,1055,0.0173293195827122
63,1031,0.0121362072972845
63,1104,0.1649881824370608
63,1035,0.3055041111178453
63,1009,0.0004677520893564
63,1037,0.3738838887443201
63,1079,0.5324643922885713
63,1100,0.0151188775407308
63,1102,0.0332082238072823
63,1122,0.0096095667799318
63,1034,0.0729086825415792
63,1101,0.0392419443352122
63,1010,0.3040603340258894
63,1065,0.3162959422813938
63,1110,0.2911286067497881
63,1038,0.1338939224728388
63,1126,0.3315199637066869
63,1127,0.0115430181978564
63,1064,0.0144838169506753
63,1107,0.0463950460084422
63,1040,0.0209290150589877
63,1108,0.0415187673958076
63,1138,0.0012400319682425
63,1136,0.0012186364282885
63,1021,0.4357148972312592
63,1137,0.0734908175181977
63,1041,0.1256561173673979
63,1042,0.0008350946488647
63,1043,0.0095006799480369
63,1063,0.00075871151401
63,1044,0.1129148851741909
63,1124,0.3721558760257286
63,1111,0.0737387482591834
63,1140,0.0430554754700216
63,1141,0.0791751620849026
63,1142,0.0197897582082019
63,1143,0.0195496194637504
63,1144,0.0387302320449554
63,1145,0.0037845802887568
63,1146,0.0159273239248223
63,1147,0.0255467522847457
63,1148,0.0081868911646784
63,1149,0.0117122728460841
63,1150,0.3544035960794574
63,1151,0.1715025766906754
63,1152,0.0897431739221951
63,1153,0.0347890713871347
63,1154,0.0193453969840478
63,1155,0.0318856805175946
63,1156,0.0208723096328211
63,1157,0.0577610641499142
63,1158,0.0572733799119875
63,1159,0.0341740117494543
63,1160,0.031805409742071
63,1161,0.0795206635235464
63,1162,0.1396861208247277
63,1163,0.1429129532374745
63,1164,0.06763495567307
63,1165,0.0834936154871227
63,1166,0.0329849479064461
63,1167,0.0537348323815232
63,1168,0.0021974417222946
63,1169,0.0019869651607889
63,1170,0.0097278901171911
63,1171,0.0482226695393366
63,1172,0.0137663660595118
63,1173,0.001094301479176
63,1174,0.00495738682235
63,1175,0.0057232131300451
63,1176,0.0063364995707397
63,1177,0.0100523509971152
63,1178,0.0078972516850037
63,1049,0.000243828334663
63,1093,0.0023614683537804
63,1004,0.1152075143807714
63,1070,0.070141854989074
63,1077,0.0745447915952906
63,1013,0.0082536852605256
63,1103,0.0133006296668562
63,1015,0.0173971751680366
63,1089,0.0004744679468832
63,1016,0.0006829798680098
63,1062,0.0030948572133959
63,1125,0.0016860824446041
63,1109,0.0204610537292756
63,1039,0.0032755309610105
63,1017,0.0002657204213728
63,1018,0.0061952600733751
63,1066,0.0081571192515796
63,1087,0.0173708257011866
63,1088,0.0487475405975378
63,1007,0.0174594412659552
63,1098,0.013847684909186
63,1011,0.0067853687051148
63,1068,0.0097100695441474
63,1078,0.00201775382361
63,1073,0.0007006816988844
63,1058,0.0014307463468121
63,1091,0.0252727546534166
62,1001,0.2517148123056855
62,1022,0.1796712447736659
62,1090,0.5159500685887173
62,1060,0.6107474158827971
62,1112,0.1307099973188207
62,1067,0.3074784539107793
62,1072,0.0993681461465719
62,1113,0.0157555585392396
62,1002,0.0042812592161269
62,1092,0.1897951263567718
62,1003,0.0002649466624807
62,1048,0.0013454354979877
62,1025,0.0887301130657666
62,1071,0.0423697899584056
62,1115,0.0379843375743927
62,1051,0.8343484068368818
62,1118,0.0468093399807025
62,1053,0.0680932478929201
62,1052,0.3799438925303172
62,1117,0.1907462658048358
62,1116,0.2286951502902003
62,1028,0.0299632763475684
62,1029,0.0509024659073344
62,1096,0.0056186174216484
62,1069,0.3838311350371947
62,1114,0.0129112219192371
62,1047,0.0457173007386108
62,1076,0.225267112943288
62,1131,0.0010783928608723
62,1046,0.1375962330221407
62,1023,0.0328630415858466
62,1006,0.0017992551554705
62,1050,0.0175498933410957
62,1026,0.0061577581330652
62,1033,0.2985092394182248
62,1057,0.2814603181750522
62,1106,0.0004640483336299
62,1083,0.6488088958209494
62,1061,0.4478764643245528
62,1123,0.9830007166543716
62,1045,0.0434114533179727
62,1008,0.0010660201683328
62,1084,0.0326155393245786
62,1105,0.2419182318506059
62,1134,0.0481890285448457
62,1135,0.0842152246980314
62,1139,0.1963635808009244
62,1054,0.6031213097397928
62,1133,0.0180316570534727
62,1099,0.0005129209179639
62,1012,0.1144891236824648
62,1036,0.0067041288058216
62,1055,0.0156445224623528
62,1031,0.0089201454980281
62,1104,0.1222526178657691
62,1035,0.4473151660318936
62,1009,0.0003061623170301
62,1037,0.3256054421348934
62,1079,3.789319293041717
62,1100,0.0165579900582167
62,1102,0.0878783331857263
62,1122,0.0133101213203284
62,1034,0.1202869745787377
62,1101,0.0619544223673265
62,1010,0.3224126339835546
62,1065,0.7377889990260997
62,1110,0.3802327288617
62,1038,0.2382094915133748
62,1126,1.0438480759891144
62,1127,0.0196581509015933
62,1064,0.0166229208697038
62,1107,0.0558484243049884
62,1040,0.0246774495375505
62,1108,0.048444809275958
62,1138,0.0009211957214959
62,1136,0.0010257684329011
62,1021,0.4186715292420435
62,1137,0.1084217179024209
62,1041,0.2495701705020356
62,1042,0.0004657838290558
62,1043,0.0128873769682798
62,1063,0.0007815287925805
62,1044,0.1791051577379596
62,1124,0.9363097911314
62,1111,0.0517646416223854
62,1140,0.0694188907028141
62,1141,0.1146062543261191
62,1142,0.0201347932796373
62,1143,0.0287682177965307
62,1144,0.0216324488561825
62,1145,0.0031076243185503
62,1146,0.0244757739803585
62,1147,0.0208185514527207
62,1148,0.0061464526811362
62,1149,0.0166725465685143
62,1150,0.5240927054510632
62,1151,0.4360011669743174
62,1152,0.1241140824268451
62,1153,0.0658405202447419
62,1154,0.0474399582388158
62,1155,0.0161588857391273
62,1156,0.0409645729815128
62,1157,0.1053676507040704
62,1158,0.1229766013853933
62,1159,0.0460197888939895
62,1160,0.0478771866534322
62,1161,0.1438553249414773
62,1162,0.2318878108817711
62,1163,0.2404023591337563
62,1164,0.0953353410353892
62,1165,0.1177762189925949
62,1166,0.0662925547626275
62,1167,0.0813040178594306
62,1168,0.0045620683257286
62,1169,0.0029185067872236
62,1170,0.0106915469772025
62,1171,0.1089377338834789
62,1172,0.0248297763859856
62,1173,0.0006547701009202
62,1174,0.0047948517197515
62,1175,0.0071778496552295
62,1176,0.0118137470356163
62,1177,0.0228781678617549
62,1178,0.0154661602463734
62,1049,0.0001945323978672
62,1093,0.0017658048370475
62,1004,0.211345161080908
62,1070,0.1708666906403567
62,1077,0.102897544983417
62,1013,0.0133169739963183
62,1103,0.0197590725069417
62,1015,0.0291257976162519
62,1089,0.0004237312965667
62,1016,0.0008024666042481
62,1062,0.0029363107547561
62,1125,0.0015675490676835
62,1109,0.0168481847136899
62,1039,0.0044117825920992
62,1017,0.0002154493598999
62,1018,0.0058935742097615
62,1066,0.0105575985200107
62,1087,0.0193459799062277
62,1088,0.074964743721561
62,1007,0.0247681304680631
62,1098,0.0130544102885568
62,1011,0.0188411141379821
62,1068,0.0139689131102793
62,1078,0.0050567179118406
62,1073,0.0005957406330019
62,1058,0.0023811086894866
62,1091,0.0486736415292694
61,1001,0.3468864765264844
61,1022,0.3438646349400624
61,1090,0.5983221701721444
61,1060,0.8620218728055951
61,1112,0.1881976916049754
61,1067,0.6273578818479646
61,1072,0.1492641905715463
61,1113,0.0374936425649273
61,1002,0.0186478364700369
61,1092,0.3558140634999174
61,1003,0.0016241153249778
61,1048,0.0014309055532713
61,1025,0.1080918671553183
61,1071,0.159414231209572
61,1115,0.1372130324334232
61,1051,1.5803027097965985
61,1118,0.0402378909517114
61,1053,0.0399509379194087
61,1052,0.3287271032663159
61,1117,0.3325101677564028
61,1116,0.2692556972056358
61,1028,0.0438422844191635
61,1029,0.089200357950396
61,1096,0.0137220847740234
61,1069,0.5994582229247635
61,1114,0.0539843141870309
61,1047,0.1290912349798051
61,1076,0.5472716596842326
61,1131,0.0046705268620562
61,1046,0.187439858190342
61,1023,0.1038586888491973
61,1006,0.0039204395413746
61,1050,0.0406827606603666
61,1026,0.0089151458185805
61,1033,0.3722625867322718
61,1057,0.3163962249680594
61,1106,0.0068493665558672
61,1083,1.4552222296339368
61,1061,0.7641910157175682
61,1123,1.7023277677675286
61,1045,0.0826543739031036
61,1008,0.0016258107700292
61,1084,0.0400048924653288
61,1105,0.1963900876695726
61,1134,0.1052656018776809
61,1135,0.175976773743945
61,1139,0.1312911306110133
61,1054,0.2537922044582312
61,1133,0.0258943434117286
61,1099,0.0008324855485402
61,1012,0.0835733915624641
61,1036,0.0125684470941488
61,1055,0.0258652464258903
61,1031,0.0258420390819269
61,1104,0.3705336713525249
61,1035,0.3214278778812094
61,1009,0.0013344812713959
61,1037,0.5931341095101268
61,1079,0.8976989350101825
61,1100,0.0237653528415232
61,1102,0.1125847559239859
61,1122,0.0266580456728127
61,1034,0.1133201873290968
61,1101,0.0636705354819475
61,1010,0.5794637738948185
61,1065,0.3218830403983567
61,1110,0.6816324752709269
61,1038,0.4196899558353935
61,1126,0.6574981491042141
61,1127,0.027859190634832
61,1064,0.0407681001410534
61,1107,0.089175039939079
61,1040,0.0307423815128333
61,1108,0.0795202020307224
61,1138,0.004017226281697
61,1136,0.0030511001835373
61,1021,0.6818667295072074
61,1137,0.168460034261437
61,1041,0.1715736016912211
61,1042,0.002015403357682
61,1043,0.0217703515295889
61,1063,0.0023969636471665
61,1044,0.1813889609437924
61,1124,1.3235130579859955
61,1111,0.0998262931358105
61,1140,0.1063532107080654
61,1141,0.2267016371709611
61,1142,0.0367897380240233
61,1143,0.0240599968272003
61,1144,0.0643156679045826
61,1145,0.0101014024535286
61,1146,0.0380701776290391
61,1147,0.0469571527728997
61,1148,0.016070964297157
61,1149,0.0205404334207646
61,1150,0.3227353704368159
61,1151,0.2281971543275489
61,1152,0.1568123259077234
61,1153,0.0492577587672901
61,1154,0.0753514011775134
61,1155,0.0634974823696923
61,1156,0.0602528311988916
61,1157,0.1525748653267372
61,1158,0.1539989863343227
61,1159,0.0630033894885596
61,1160,0.0577889590426495
61,1161,0.1417030612492393
61,1162,0.3017899702037036
61,1163,0.1842214041196752
61,1164,0.1510992340596416
61,1165,0.1878055976290471
61,1166,0.0837934980470646
61,1167,0.078295707686311
61,1168,0.0032686069996013
61,1169,0.0047327513987646
61,1170,0.0091462492267593
61,1171,0.0646583510588373
61,1172,0.0257544243213454
61,1173,0.0013545582818853
61,1174,0.0053981180159295
61,1175,0.0075245306252431
61,1176,0.0093388998307089
61,1177,0.0176409112525442
61,1178,0.0114176341379999
61,1049,0.0004912892781379
61,1093,0.0024325640706987
61,1004,0.2218919645779896
61,1070,0.136070813191474
61,1077,0.1153247018504324
61,1013,0.0187524746904486
61,1103,0.0358322221522541
61,1015,0.0441530592954397
61,1089,0.0008585212840388
61,1016,0.0009709399023159
61,1062,0.0040741132698039
61,1125,0.0021863851775141
61,1109,0.0141798362801855
61,1039,0.0106006461914963
61,1017,0.0010995688430034
61,1018,0.0083305846011077
61,1066,0.0106097659770067
61,1087,0.0292557825591408
61,1088,0.0912395603690274
61,1007,0.0466002073843634
61,1098,0.0242694628705895
61,1011,0.0293463314819801
61,1068,0.0128577457188904
61,1078,0.0098953419277084
61,1073,0.0018886049299371
61,1058,0.0033960630129347
61,1091,0.0791370433298482
58,1001,0.0984814331487569
58,1022,0.0832917957680576
58,1090,0.2131443938668741
58,1060,0.2104519782368541
58,1112,0.0652758785603744
58,1067,0.1589972703030186
58,1072,0.0215941494175286
58,1113,0.0065987293036208
58,1002,0.0029721682768316
58,1092,0.0532357489198639
58,1003,0.0003723389609627
58,1048,0.0007397412312025
58,1025,0.0175684330370212
58,1071,0.0210828750958064
58,1115,0.019529682709209
58,1051,0.3868207621764216
58,1118,0.0215249072107478
58,1053,0.0238547996609973
58,1052,0.1323142031203064
58,1117,0.0866743370216166
58,1116,0.0909571192609623
58,1028,0.010677912757709
58,1029,0.0242540676146111
58,1096,0.0057397554323649
58,1069,0.1512603587898536
58,1114,0.0066530327334752
58,1047,0.0202068509789457
58,1076,0.0741339921220215
58,1131,0.0008608257503238
58,1046,0.0391494617261183
58,1023,0.0148288134135903
58,1006,0.0008996440733455
58,1050,0.0042123874486263
58,1026,0.0030526062009112
58,1033,0.1106879011067734
58,1057,0.0754635200084768
58,1106,0.0009309738391685
58,1083,0.3090999026258045
58,1061,0.1918776340357328
58,1123,0.3295264532341997
58,1045,0.0118099281850623
58,1008,0.0006433201188446
58,1084,0.0111364364761421
58,1105,0.0589702039557672
58,1134,0.0086020917078809
58,1135,0.0191678216755443
